from_snapshot,to_snapshot,source_observation_id,target_observation_id,source_identity_group,target_identity_group,overlap_size,source_overlap_pct,target_overlap_pct,jaccard
2,3,OVL-C0206,OVL-C0306,c05,dead-OVL-C0306,1,0.015625,0.018868,0.008621
2,3,OVL-C0206,OVL-C0309,c05,dead-OVL-C0007,1,0.015625,0.023256,0.009434
2,3,OVL-C0207,OVL-C0301,dead-OVL-C0004,dead-OVL-C0301,2,0.037037,0.020619,0.013423
2,3,OVL-C0207,OVL-C0307,dead-OVL-C0004,dead-OVL-C0004,47,0.870370,0.979167,0.854545
2,3,OVL-C0207,OVL-C0310,dead-OVL-C0004,dead-OVL-C0011,1,0.018519,0.025000,0.010753
2,3,OVL-C0207,OVL-C0314,dead-OVL-C0004,dead-OVL-C0314,1,0.018519,0.062500,0.014493
2,3,OVL-C0208,OVL-C0301,dead-OVL-C0008,dead-OVL-C0301,24,0.461538,0.247423,0.192000
2,3,OVL-C0208,OVL-C0303,dead-OVL-C0008,dead-OVL-C0001,18,0.346154,0.236842,0.163636
2,3,OVL-C0208,OVL-C0304,dead-OVL-C0008,dead-OVL-C0002,7,0.134615,0.104478,0.062500
2,3,OVL-C0208,OVL-C0306,dead-OVL-C0008,dead-OVL-C0306,1,0.019231,0.018868,0.009615
2,3,OVL-C0209,OVL-C0302,c08,c05,1,0.024390,0.012821,0.008475
2,3,OVL-C0209,OVL-C0308,c08,c08,39,0.951220,0.812500,0.780000
2,3,OVL-C0209,OVL-C0309,c08,dead-OVL-C0007,1,0.024390,0.023256,0.012048
2,3,OVL-C0210,OVL-C0301,c12,dead-OVL-C0301,1,0.026316,0.010309,0.007463
2,3,OVL-C0210,OVL-C0302,c12,c05,8,0.210526,0.102564,0.074074
2,3,OVL-C0210,OVL-C0309,c12,dead-OVL-C0007,1,0.026316,0.023256,0.012500
2,3,OVL-C0210,OVL-C0311,c12,dead-OVL-C0311,2,0.052632,0.064516,0.029851
2,3,OVL-C0210,OVL-C0313,c12,c12,24,0.631579,0.960000,0.615385
2,3,OVL-C0211,OVL-C0301,dead-OVL-C0007,dead-OVL-C0301,1,0.028571,0.010309,0.007634
2,3,OVL-C0211,OVL-C0309,dead-OVL-C0007,dead-OVL-C0007,31,0.885714,0.720930,0.659574
2,3,OVL-C0212,OVL-C0301,dead-OVL-C0011,dead-OVL-C0301,1,0.031250,0.010309,0.007812
2,3,OVL-C0212,OVL-C0303,dead-OVL-C0011,dead-OVL-C0001,5,0.156250,0.065789,0.048544
2,3,OVL-C0212,OVL-C0308,dead-OVL-C0011,c08,3,0.093750,0.062500,0.038961
2,3,OVL-C0212,OVL-C0310,dead-OVL-C0011,dead-OVL-C0011,23,0.718750,0.575000,0.469388
2,3,OVL-C0213,OVL-C0306,c07,dead-OVL-C0306,1,0.033333,0.018868,0.012195
2,3,OVL-C0213,OVL-C0307,c07,dead-OVL-C0004,1,0.033333,0.020833,0.012987
2,3,OVL-C0213,OVL-C0312,c07,c07,25,0.833333,0.961538,0.806452
2,3,OVL-C0214,OVL-C0301,dead-OVL-C0214,dead-OVL-C0301,1,0.058824,0.010309,0.008850
2,3,OVL-C0214,OVL-C0303,dead-OVL-C0214,dead-OVL-C0001,1,0.058824,0.013158,0.010870
2,3,OVL-C0214,OVL-C0306,dead-OVL-C0214,dead-OVL-C0306,4,0.235294,0.075472,0.060606
2,3,OVL-C0214,OVL-C0310,dead-OVL-C0214,dead-OVL-C0011,1,0.058824,0.025000,0.017857
2,3,OVL-C0214,OVL-C0315,dead-OVL-C0214,dead-OVL-C0214,9,0.529412,0.900000,0.500000
3,4,OVL-C0301,OVL-C0401,dead-OVL-C0301,dead-OVL-C0301,53,0.546392,0.530000,0.368056
3,4,OVL-C0301,OVL-C0402,dead-OVL-C0301,dead-OVL-C0003,3,0.030928,0.031250,0.015789
3,4,OVL-C0301,OVL-C0403,dead-OVL-C0301,dead-OVL-C0002,5,0.051546,0.057471,0.027933
3,4,OVL-C0301,OVL-C0404,dead-OVL-C0301,dead-OVL-C0001,3,0.030928,0.037975,0.017341
3,4,OVL-C0301,OVL-C0405,dead-OVL-C0301,dead-OVL-C0405,24,0.247423,0.315789,0.161074
3,4,OVL-C0301,OVL-C0407,dead-OVL-C0301,c07,1,0.010309,0.019608,0.006803
3,4,OVL-C0301,OVL-C0408,dead-OVL-C0301,c08,1,0.010309,0.022222,0.007092
3,4,OVL-C0301,OVL-C0411,dead-OVL-C0301,dead-OVL-C0411,2,0.020619,0.080000,0.016667
3,4,OVL-C0302,OVL-C0401,c05,dead-OVL-C0301,2,0.025641,0.020000,0.011364
3,4,OVL-C0302,OVL-C0402,c05,dead-OVL-C0003,8,0.102564,0.083333,0.048193
3,4,OVL-C0302,OVL-C0405,c05,dead-OVL-C0405,1,0.012821,0.013158,0.006536
3,4,OVL-C0302,OVL-C0406,c05,c05,58,0.743590,0.950820,0.716049
3,4,OVL-C0302,OVL-C0407,c05,c07,2,0.025641,0.039216,0.015748
3,4,OVL-C0302,OVL-C0411,c05,dead-OVL-C0411,1,0.012821,0.040000,0.009804
3,4,OVL-C0302,OVL-C0413,c05,dead-OVL-C0413,1,0.012821,0.047619,0.010204
3,4,OVL-C0303,OVL-C0401,dead-OVL-C0001,dead-OVL-C0301,2,0.026316,0.020000,0.011494
3,4,OVL-C0303,OVL-C0402,dead-OVL-C0001,dead-OVL-C0003,2,0.026316,0.020833,0.011765
3,4,OVL-C0303,OVL-C0403,dead-OVL-C0001,dead-OVL-C0002,15,0.197368,0.172414,0.101351
3,4,OVL-C0303,OVL-C0404,dead-OVL-C0001,dead-OVL-C0001,44,0.578947,0.556962,0.396396
3,4,OVL-C0303,OVL-C0405,dead-OVL-C0001,dead-OVL-C0405,7,0.092105,0.092105,0.048276
3,4,OVL-C0303,OVL-C0408,dead-OVL-C0001,c08,1,0.013158,0.022222,0.008333
3,4,OVL-C0303,OVL-C0413,dead-OVL-C0001,dead-OVL-C0413,2,0.026316,0.095238,0.021053
3,4,OVL-C0304,OVL-C0401,dead-OVL-C0002,dead-OVL-C0301,2,0.029851,0.020000,0.012121
3,4,OVL-C0304,OVL-C0402,dead-OVL-C0002,dead-OVL-C0003,2,0.029851,0.020833,0.012422
3,4,OVL-C0304,OVL-C0403,dead-OVL-C0002,dead-OVL-C0002,60,0.895522,0.689655,0.638298
3,4,OVL-C0304,OVL-C0405,dead-OVL-C0002,dead-OVL-C0405,2,0.029851,0.026316,0.014184
3,4,OVL-C0305,OVL-C0401,dead-OVL-C0003,dead-OVL-C0301,6,0.096774,0.060000,0.038462
3,4,OVL-C0305,OVL-C0402,dead-OVL-C0003,dead-OVL-C0003,43,0.693548,0.447917,0.373913
3,4,OVL-C0305,OVL-C0403,dead-OVL-C0003,dead-OVL-C0002,1,0.016129,0.011494,0.006757
3,4,OVL-C0305,OVL-C0404,dead-OVL-C0003,dead-OVL-C0001,1,0.016129,0.012658,0.007143
3,4,OVL-C0305,OVL-C0405,dead-OVL-C0003,dead-OVL-C0405,8,0.129032,0.105263,0.061538
3,4,OVL-C0306,OVL-C0401,dead-OVL-C0306,dead-OVL-C0301,1,0.018868,0.010000,0.006579
3,4,OVL-C0306,OVL-C0402,dead-OVL-C0306,dead-OVL-C0003,2,0.037736,0.020833,0.013605
3,4,OVL-C0306,OVL-C0404,dead-OVL-C0306,dead-OVL-C0001,27,0.509434,0.341772,0.257143
3,4,OVL-C0306,OVL-C0405,dead-OVL-C0306,dead-OVL-C0405,2,0.037736,0.026316,0.015748
3,4,OVL-C0306,OVL-C0408,dead-OVL-C0306,c08,1,0.018868,0.022222,0.010309
3,4,OVL-C0306,OVL-C0411,dead-OVL-C0306,dead-OVL-C0411,18,0.339623,0.720000,0.300000
3,4,OVL-C0306,OVL-C0413,dead-OVL-C0306,dead-OVL-C0413,1,0.018868,0.047619,0.013699
3,4,OVL-C0307,OVL-C0407,dead-OVL-C0004,c07,21,0.437500,0.411765,0.269231
3,4,OVL-C0307,OVL-C0409,dead-OVL-C0004,dead-OVL-C0004,25,0.520833,0.925926,0.500000
3,4,OVL-C0307,OVL-C0411,dead-OVL-C0004,dead-OVL-C0411,2,0.041667,0.080000,0.028169
3,4,OVL-C0308,OVL-C0401,c08,dead-OVL-C0301,1,0.020833,0.010000,0.006803
3,4,OVL-C0308,OVL-C0402,c08,dead-OVL-C0003,4,0.083333,0.041667,0.028571
3,4,OVL-C0308,OVL-C0408,c08,c08,42,0.875000,0.933333,0.823529
3,4,OVL-C0309,OVL-C0401,dead-OVL-C0007,dead-OVL-C0301,4,0.093023,0.040000,0.028777
3,4,OVL-C0309,OVL-C0402,dead-OVL-C0007,dead-OVL-C0003,25,0.581395,0.260417,0.219298
3,4,OVL-C0309,OVL-C0403,dead-OVL-C0007,dead-OVL-C0002,1,0.023256,0.011494,0.007752
3,4,OVL-C0309,OVL-C0405,dead-OVL-C0007,dead-OVL-C0405,1,0.023256,0.013158,0.008475
3,4,OVL-C0309,OVL-C0407,dead-OVL-C0007,c07,1,0.023256,0.019608,0.010753
3,4,OVL-C0309,OVL-C0413,dead-OVL-C0007,dead-OVL-C0413,10,0.232558,0.476190,0.185185
3,4,OVL-C0310,OVL-C0401,dead-OVL-C0011,dead-OVL-C0301,3,0.075000,0.030000,0.021898
3,4,OVL-C0310,OVL-C0402,dead-OVL-C0011,dead-OVL-C0003,1,0.025000,0.010417,0.007407
3,4,OVL-C0310,OVL-C0403,dead-OVL-C0011,dead-OVL-C0002,1,0.025000,0.011494,0.007937
3,4,OVL-C0310,OVL-C0405,dead-OVL-C0011,dead-OVL-C0405,27,0.675000,0.355263,0.303371
3,4,OVL-C0310,OVL-C0409,dead-OVL-C0011,dead-OVL-C0004,2,0.050000,0.074074,0.030769
3,4,OVL-C0310,OVL-C0414,dead-OVL-C0011,dead-OVL-C0414,5,0.125000,1.000000,0.125000
3,4,OVL-C0311,OVL-C0401,dead-OVL-C0311,dead-OVL-C0301,5,0.161290,0.050000,0.039683
3,4,OVL-C0311,OVL-C0402,dead-OVL-C0311,dead-OVL-C0003,2,0.064516,0.020833,0.016000
3,4,OVL-C0311,OVL-C0411,dead-OVL-C0311,dead-OVL-C0411,1,0.032258,0.040000,0.018182
3,4,OVL-C0311,OVL-C0412,dead-OVL-C0311,dead-OVL-C0311,19,0.612903,0.863636,0.558824
3,4,OVL-C0312,OVL-C0404,c07,dead-OVL-C0001,1,0.038462,0.012658,0.009615
3,4,OVL-C0312,OVL-C0407,c07,c07,25,0.961538,0.490196,0.480769
3,4,OVL-C0313,OVL-C0410,c12,c12,24,0.960000,0.923077,0.888889
3,4,OVL-C0314,OVL-C0401,dead-OVL-C0314,dead-OVL-C0301,14,0.875000,0.140000,0.137255
3,4,OVL-C0314,OVL-C0403,dead-OVL-C0314,dead-OVL-C0002,1,0.062500,0.011494,0.009804
3,4,OVL-C0315,OVL-C0401,dead-OVL-C0214,dead-OVL-C0301,1,0.100000,0.010000,0.009174
3,4,OVL-C0315,OVL-C0402,dead-OVL-C0214,dead-OVL-C0003,1,0.100000,0.010417,0.009524
3,4,OVL-C0315,OVL-C0406,dead-OVL-C0214,c05,2,0.200000,0.032787,0.028986
3,4,OVL-C0315,OVL-C0413,dead-OVL-C0214,dead-OVL-C0413,6,0.600000,0.285714,0.240000
4,5,OVL-C0401,OVL-C0501,dead-OVL-C0301,dead-OVL-C0002,4,0.040000,0.029412,0.017241
4,5,OVL-C0401,OVL-C0502,dead-OVL-C0301,dead-OVL-C0301,80,0.800000,0.869565,0.714286
4,5,OVL-C0401,OVL-C0503,dead-OVL-C0301,dead-OVL-C0003,8,0.080000,0.115942,0.049689
4,5,OVL-C0401,OVL-C0507,dead-OVL-C0301,c08,2,0.020000,0.038462,0.013333
4,5,OVL-C0401,OVL-C0508,dead-OVL-C0301,dead-OVL-C0413,3,0.030000,0.069767,0.021429
4,5,OVL-C0401,OVL-C0513,dead-OVL-C0301,dead-OVL-C0411,2,0.020000,0.083333,0.016393
4,5,OVL-C0402,OVL-C0501,dead-OVL-C0003,dead-OVL-C0002,5,0.052083,0.036765,0.022026
4,5,OVL-C0402,OVL-C0502,dead-OVL-C0003,dead-OVL-C0301,5,0.052083,0.054348,0.027322
4,5,OVL-C0402,OVL-C0503,dead-OVL-C0003,dead-OVL-C0003,56,0.583333,0.811594,0.513761
4,5,OVL-C0402,OVL-C0505,dead-OVL-C0003,dead-OVL-C0001,2,0.020833,0.035088,0.013245
4,5,OVL-C0402,OVL-C0506,dead-OVL-C0003,c07,1,0.010417,0.018182,0.006667
4,5,OVL-C0402,OVL-C0507,dead-OVL-C0003,c08,7,0.072917,0.134615,0.049645
4,5,OVL-C0402,OVL-C0508,dead-OVL-C0003,dead-OVL-C0413,15,0.156250,0.348837,0.120968
4,5,OVL-C0402,OVL-C0509,dead-OVL-C0003,dead-OVL-C0509,3,0.031250,0.081081,0.023077
4,5,OVL-C0402,OVL-C0510,dead-OVL-C0003,dead-OVL-C0510,1,0.010417,0.034483,0.008065
4,5,OVL-C0403,OVL-C0501,dead-OVL-C0002,dead-OVL-C0002,63,0.724138,0.463235,0.393750
4,5,OVL-C0403,OVL-C0502,dead-OVL-C0002,dead-OVL-C0301,5,0.057471,0.054348,0.028736
4,5,OVL-C0403,OVL-C0503,dead-OVL-C0002,dead-OVL-C0003,3,0.034483,0.043478,0.019608
4,5,OVL-C0403,OVL-C0505,dead-OVL-C0002,dead-OVL-C0001,12,0.137931,0.210526,0.090909
4,5,OVL-C0404,OVL-C0501,dead-OVL-C0001,dead-OVL-C0002,6,0.075949,0.044118,0.028708
4,5,OVL-C0404,OVL-C0505,dead-OVL-C0001,dead-OVL-C0001,39,0.493671,0.684211,0.402062
4,5,OVL-C0404,OVL-C0506,dead-OVL-C0001,c07,1,0.012658,0.018182,0.007519
4,5,OVL-C0404,OVL-C0509,dead-OVL-C0001,dead-OVL-C0509,28,0.354430,0.756757,0.318182
4,5,OVL-C0404,OVL-C0513,dead-OVL-C0001,dead-OVL-C0411,2,0.025316,0.083333,0.019802
4,5,OVL-C0405,OVL-C0501,dead-OVL-C0405,dead-OVL-C0002,47,0.618421,0.345588,0.284848
4,5,OVL-C0405,OVL-C0508,dead-OVL-C0405,dead-OVL-C0413,1,0.013158,0.023256,0.008475
4,5,OVL-C0405,OVL-C0509,dead-OVL-C0405,dead-OVL-C0509,1,0.013158,0.027027,0.008929
4,5,OVL-C0405,OVL-C0511,dead-OVL-C0405,dead-OVL-C0511,25,0.328947,0.925926,0.320513
4,5,OVL-C0406,OVL-C0504,c05,c05,56,0.918033,0.823529,0.767123
4,5,OVL-C0406,OVL-C0508,c05,dead-OVL-C0413,2,0.032787,0.046512,0.019608
4,5,OVL-C0407,OVL-C0502,c07,dead-OVL-C0301,1,0.019608,0.010870,0.007042
4,5,OVL-C0407,OVL-C0504,c07,c05,3,0.058824,0.044118,0.025862
4,5,OVL-C0407,OVL-C0506,c07,c07,27,0.529412,0.490909,0.341772
4,5,OVL-C0407,OVL-C0509,c07,dead-OVL-C0509,1,0.019608,0.027027,0.011494
4,5,OVL-C0407,OVL-C0510,c07,dead-OVL-C0510,19,0.372549,0.655172,0.311475
4,5,OVL-C0408,OVL-C0501,c08,dead-OVL-C0002,1,0.022222,0.007353,0.005556
4,5,OVL-C0408,OVL-C0507,c08,c08,41,0.911111,0.788462,0.732143
4,5,OVL-C0408,OVL-C0509,c08,dead-OVL-C0509,2,0.044444,0.054054,0.025000
4,5,OVL-C0408,OVL-C0512,c08,c12,1,0.022222,0.037037,0.014085
4,5,OVL-C0409,OVL-C0506,dead-OVL-C0004,c07,24,0.888889,0.436364,0.413793
4,5,OVL-C0409,OVL-C0510,dead-OVL-C0004,dead-OVL-C0510,3,0.111111,0.103448,0.056604
4,5,OVL-C0410,OVL-C0512,c12,c12,26,1.000000,0.962963,0.962963
4,5,OVL-C0411,OVL-C0501,dead-OVL-C0411,dead-OVL-C0002,1,0.040000,0.007353,0.006250
4,5,OVL-C0411,OVL-C0504,dead-OVL-C0411,c05,2,0.080000,0.029412,0.021978
4,5,OVL-C0411,OVL-C0510,dead-OVL-C0411,dead-OVL-C0510,2,0.080000,0.068966,0.038462
4,5,OVL-C0411,OVL-C0513,dead-OVL-C0411,dead-OVL-C0411,19,0.760000,0.791667,0.633333
4,5,OVL-C0412,OVL-C0504,dead-OVL-C0311,c05,2,0.090909,0.029412,0.022727
4,5,OVL-C0412,OVL-C0513,dead-OVL-C0311,dead-OVL-C0411,1,0.045455,0.041667,0.022222
4,5,OVL-C0412,OVL-C0514,dead-OVL-C0311,dead-OVL-C0311,19,0.863636,1.000000,0.863636
4,5,OVL-C0413,OVL-C0501,dead-OVL-C0413,dead-OVL-C0002,2,0.095238,0.014706,0.012903
4,5,OVL-C0413,OVL-C0508,dead-OVL-C0413,dead-OVL-C0413,19,0.904762,0.441860,0.422222
4,5,OVL-C0414,OVL-C0509,dead-OVL-C0414,dead-OVL-C0509,1,0.200000,0.027027,0.024390
4,5,OVL-C0414,OVL-C0510,dead-OVL-C0414,dead-OVL-C0510,3,0.600000,0.103448,0.096774
5,6,OVL-C0501,OVL-C0601,dead-OVL-C0002,dead-OVL-C0601,54,0.397059,0.348387,0.227848
5,6,OVL-C0501,OVL-C0602,dead-OVL-C0002,dead-OVL-C0002,75,0.551471,0.735294,0.460123
5,6,OVL-C0501,OVL-C0604,dead-OVL-C0002,c05,1,0.007353,0.014085,0.004854
5,6,OVL-C0501,OVL-C0607,dead-OVL-C0002,dead-OVL-C0607,1,0.007353,0.019608,0.005376
5,6,OVL-C0501,OVL-C0608,dead-OVL-C0002,c12,1,0.007353,0.020833,0.005464
5,6,OVL-C0502,OVL-C0601,dead-OVL-C0301,dead-OVL-C0601,55,0.597826,0.354839,0.286458
5,6,OVL-C0502,OVL-C0602,dead-OVL-C0301,dead-OVL-C0002,1,0.010870,0.009804,0.005181
5,6,OVL-C0502,OVL-C0603,dead-OVL-C0301,dead-OVL-C0003,6,0.065217,0.073171,0.035714
5,6,OVL-C0502,OVL-C0606,dead-OVL-C0301,c07,1,0.010870,0.018182,0.006849
5,6,OVL-C0502,OVL-C0607,dead-OVL-C0301,dead-OVL-C0607,1,0.010870,0.019608,0.007042
5,6,OVL-C0502,OVL-C0608,dead-OVL-C0301,c12,19,0.206522,0.395833,0.157025
5,6,OVL-C0502,OVL-C0609,dead-OVL-C0301,c08,1,0.010870,0.020833,0.007194
5,6,OVL-C0502,OVL-C0611,dead-OVL-C0301,dead-OVL-C0510,3,0.032609,0.125000,0.026549
5,6,OVL-C0503,OVL-C0601,dead-OVL-C0003,dead-OVL-C0601,9,0.130435,0.058065,0.041860
5,6,OVL-C0503,OVL-C0602,dead-OVL-C0003,dead-OVL-C0002,17,0.246377,0.166667,0.110390
5,6,OVL-C0503,OVL-C0603,dead-OVL-C0003,dead-OVL-C0003,37,0.536232,0.451220,0.324561
5,6,OVL-C0503,OVL-C0604,dead-OVL-C0003,c05,1,0.014493,0.014085,0.007194
5,6,OVL-C0503,OVL-C0608,dead-OVL-C0003,c12,1,0.014493,0.020833,0.008621
5,6,OVL-C0503,OVL-C0609,dead-OVL-C0003,c08,1,0.014493,0.020833,0.008621
5,6,OVL-C0504,OVL-C0601,c05,dead-OVL-C0601,2,0.029412,0.012903,0.009050
5,6,OVL-C0504,OVL-C0604,c05,c05,64,0.941176,0.901408,0.853333
5,6,OVL-C0504,OVL-C0608,c05,c12,1,0.014706,0.020833,0.008696
5,6,OVL-C0505,OVL-C0601,dead-OVL-C0001,dead-OVL-C0601,1,0.017544,0.006452,0.004739
5,6,OVL-C0505,OVL-C0602,dead-OVL-C0001,dead-OVL-C0002,1,0.017544,0.009804,0.006329
5,6,OVL-C0505,OVL-C0603,dead-OVL-C0001,dead-OVL-C0003,2,0.035088,0.024390,0.014599
5,6,OVL-C0505,OVL-C0605,dead-OVL-C0001,dead-OVL-C0001,49,0.859649,0.875000,0.765625
5,6,OVL-C0506,OVL-C0602,c07,dead-OVL-C0002,1,0.018182,0.009804,0.006410
5,6,OVL-C0506,OVL-C0603,c07,dead-OVL-C0003,1,0.018182,0.012195,0.007353
5,6,OVL-C0506,OVL-C0606,c07,c07,52,0.945455,0.945455,0.896552
5,6,OVL-C0507,OVL-C0601,c08,dead-OVL-C0601,1,0.019231,0.006452,0.004854
5,6,OVL-C0507,OVL-C0603,c08,dead-OVL-C0003,12,0.230769,0.146341,0.098361
5,6,OVL-C0507,OVL-C0609,c08,c08,39,0.750000,0.812500,0.639344
5,6,OVL-C0508,OVL-C0601,dead-OVL-C0413,dead-OVL-C0601,4,0.093023,0.025806,0.020619
5,6,OVL-C0508,OVL-C0602,dead-OVL-C0413,dead-OVL-C0002,1,0.023256,0.009804,0.006944
5,6,OVL-C0508,OVL-C0603,dead-OVL-C0413,dead-OVL-C0003,22,0.511628,0.268293,0.213592
5,6,OVL-C0508,OVL-C0609,dead-OVL-C0413,c08,1,0.023256,0.020833,0.011111
5,6,OVL-C0508,OVL-C0612,dead-OVL-C0413,dead-OVL-C0612,9,0.209302,0.818182,0.200000
5,6,OVL-C0508,OVL-C0613,dead-OVL-C0413,dead-OVL-C0613,4,0.093023,1.000000,0.093023
5,6,OVL-C0509,OVL-C0602,dead-OVL-C0509,dead-OVL-C0002,3,0.081081,0.029412,0.022059
5,6,OVL-C0509,OVL-C0605,dead-OVL-C0509,dead-OVL-C0001,4,0.108108,0.071429,0.044944
5,6,OVL-C0509,OVL-C0607,dead-OVL-C0509,dead-OVL-C0607,21,0.567568,0.411765,0.313433
5,6,OVL-C0509,OVL-C0609,dead-OVL-C0509,c08,6,0.162162,0.125000,0.075949
5,6,OVL-C0510,OVL-C0606,dead-OVL-C0510,c07,2,0.068966,0.036364,0.024390
5,6,OVL-C0510,OVL-C0607,dead-OVL-C0510,dead-OVL-C0607,2,0.068966,0.039216,0.025641
5,6,OVL-C0510,OVL-C0610,dead-OVL-C0510,dead-OVL-C0511,1,0.034483,0.040000,0.018868
5,6,OVL-C0510,OVL-C0611,dead-OVL-C0510,dead-OVL-C0510,21,0.724138,0.875000,0.656250
5,6,OVL-C0510,OVL-C0614,dead-OVL-C0510,dead-OVL-C0614,3,0.103448,0.750000,0.100000
5,6,OVL-C0511,OVL-C0602,dead-OVL-C0511,dead-OVL-C0002,2,0.074074,0.019608,0.015748
5,6,OVL-C0511,OVL-C0607,dead-OVL-C0511,dead-OVL-C0607,1,0.037037,0.019608,0.012987
5,6,OVL-C0511,OVL-C0610,dead-OVL-C0511,dead-OVL-C0511,23,0.851852,0.920000,0.793103
5,6,OVL-C0512,OVL-C0604,c12,c05,1,0.037037,0.014085,0.010309
5,6,OVL-C0512,OVL-C0608,c12,c12,25,0.925926,0.520833,0.500000
5,6,OVL-C0513,OVL-C0601,dead-OVL-C0411,dead-OVL-C0601,2,0.083333,0.012903,0.011299
5,6,OVL-C0513,OVL-C0607,dead-OVL-C0411,dead-OVL-C0607,21,0.875000,0.411765,0.388889
5,6,OVL-C0514,OVL-C0601,dead-OVL-C0311,dead-OVL-C0601,17,0.894737,0.109677,0.108280
6,7,OVL-C0601,OVL-C0701,dead-OVL-C0601,dead-OVL-C0601,62,0.400000,0.568807,0.306931
6,7,OVL-C0601,OVL-C0702,dead-OVL-C0601,dead-OVL-C0001,8,0.051613,0.081633,0.032653
6,7,OVL-C0601,OVL-C0703,dead-OVL-C0601,dead-OVL-C0002,1,0.006452,0.011494,0.004149
6,7,OVL-C0601,OVL-C0704,dead-OVL-C0601,c05,3,0.019355,0.036145,0.012766
6,7,OVL-C0601,OVL-C0705,dead-OVL-C0601,dead-OVL-C0003,5,0.032258,0.065789,0.022124
6,7,OVL-C0601,OVL-C0706,dead-OVL-C0601,dead-OVL-C0706,54,0.348387,0.818182,0.323353
6,7,OVL-C0601,OVL-C0709,dead-OVL-C0601,c08,1,0.006452,0.021277,0.004975
6,7,OVL-C0601,OVL-C0711,dead-OVL-C0601,dead-OVL-C0711,3,0.019355,0.120000,0.016949
6,7,OVL-C0601,OVL-C0712,dead-OVL-C0601,dead-OVL-C0712,16,0.103226,0.888889,0.101911
6,7,OVL-C0602,OVL-C0701,dead-OVL-C0002,dead-OVL-C0601,4,0.039216,0.036697,0.019324
6,7,OVL-C0602,OVL-C0702,dead-OVL-C0002,dead-OVL-C0001,9,0.088235,0.091837,0.047120
6,7,OVL-C0602,OVL-C0703,dead-OVL-C0002,dead-OVL-C0002,54,0.529412,0.620690,0.400000
6,7,OVL-C0602,OVL-C0705,dead-OVL-C0002,dead-OVL-C0003,17,0.166667,0.223684,0.105590
6,7,OVL-C0602,OVL-C0706,dead-OVL-C0002,dead-OVL-C0706,9,0.088235,0.136364,0.056604
6,7,OVL-C0602,OVL-C0707,dead-OVL-C0002,c07,1,0.009804,0.018868,0.006494
6,7,OVL-C0603,OVL-C0701,dead-OVL-C0003,dead-OVL-C0601,31,0.378049,0.284404,0.193750
6,7,OVL-C0603,OVL-C0705,dead-OVL-C0003,dead-OVL-C0003,42,0.512195,0.552632,0.362069
6,7,OVL-C0603,OVL-C0709,dead-OVL-C0003,c08,7,0.085366,0.148936,0.057377
6,7,OVL-C0604,OVL-C0704,c05,c05,66,0.929577,0.795181,0.750000
6,7,OVL-C0604,OVL-C0708,c05,c12,1,0.014085,0.020408,0.008403
6,7,OVL-C0604,OVL-C0711,c05,dead-OVL-C0711,1,0.014085,0.040000,0.010526
6,7,OVL-C0604,OVL-C0712,c05,dead-OVL-C0712,1,0.014085,0.055556,0.011364
6,7,OVL-C0605,OVL-C0701,dead-OVL-C0001,dead-OVL-C0601,3,0.053571,0.027523,0.018519
6,7,OVL-C0605,OVL-C0702,dead-OVL-C0001,dead-OVL-C0001,46,0.821429,0.469388,0.425926
6,7,OVL-C0605,OVL-C0703,dead-OVL-C0001,dead-OVL-C0002,2,0.035714,0.022989,0.014184
6,7,OVL-C0605,OVL-C0705,dead-OVL-C0001,dead-OVL-C0003,1,0.017857,0.013158,0.007634
6,7,OVL-C0605,OVL-C0709,dead-OVL-C0001,c08,1,0.017857,0.021277,0.009804
6,7,OVL-C0606,OVL-C0707,c07,c07,50,0.909091,0.943396,0.862069
6,7,OVL-C0606,OVL-C0710,c07,dead-OVL-C0510,1,0.018182,0.040000,0.012658
6,7,OVL-C0607,OVL-C0702,dead-OVL-C0607,dead-OVL-C0001,22,0.431373,0.224490,0.173228
6,7,OVL-C0607,OVL-C0703,dead-OVL-C0607,dead-OVL-C0002,2,0.039216,0.022989,0.014706
6,7,OVL-C0607,OVL-C0705,dead-OVL-C0607,dead-OVL-C0003,2,0.039216,0.026316,0.016000
6,7,OVL-C0607,OVL-C0706,dead-OVL-C0607,dead-OVL-C0706,1,0.019608,0.015152,0.008621
6,7,OVL-C0607,OVL-C0710,dead-OVL-C0607,dead-OVL-C0510,3,0.058824,0.120000,0.041096
6,7,OVL-C0607,OVL-C0711,dead-OVL-C0607,dead-OVL-C0711,18,0.352941,0.720000,0.310345
6,7,OVL-C0608,OVL-C0701,c12,dead-OVL-C0601,3,0.062500,0.027523,0.019481
6,7,OVL-C0608,OVL-C0708,c12,c12,43,0.895833,0.877551,0.796296
6,7,OVL-C0609,OVL-C0701,c08,dead-OVL-C0601,3,0.062500,0.027523,0.019481
6,7,OVL-C0609,OVL-C0702,c08,dead-OVL-C0001,6,0.125000,0.061224,0.042857
6,7,OVL-C0609,OVL-C0703,c08,dead-OVL-C0002,1,0.020833,0.011494,0.007463
6,7,OVL-C0609,OVL-C0706,c08,dead-OVL-C0706,1,0.020833,0.015152,0.008850
6,7,OVL-C0609,OVL-C0709,c08,c08,36,0.750000,0.765957,0.610169
6,7,OVL-C0609,OVL-C0711,c08,dead-OVL-C0711,1,0.020833,0.040000,0.013889
